"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06001438204","Alameda County, CA - 06001438204","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001438300","Alameda County, CA - 06001438300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001438400","Alameda County, CA - 06001438400","2020","98.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440100","Alameda County, CA - 06001440100","2020","60.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440200","Alameda County, CA - 06001440200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440301","Alameda County, CA - 06001440301","2020","81.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440304","Alameda County, CA - 06001440304","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440305","Alameda County, CA - 06001440305","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440306","Alameda County, CA - 06001440306","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440307","Alameda County, CA - 06001440307","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440308","Alameda County, CA - 06001440308","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440331","Alameda County, CA - 06001440331","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440332","Alameda County, CA - 06001440332","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440333","Alameda County, CA - 06001440333","2020","92.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440334","Alameda County, CA - 06001440334","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440336","Alameda County, CA - 06001440336","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440337","Alameda County, CA - 06001440337","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001440338","Alameda County, CA - 06001440338","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441100","Alameda County, CA - 06001441100","2020","83.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441200","Alameda County, CA - 06001441200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441301","Alameda County, CA - 06001441301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441302","Alameda County, CA - 06001441302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441401","Alameda County, CA - 06001441401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441402","Alameda County, CA - 06001441402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441501","Alameda County, CA - 06001441501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441503","Alameda County, CA - 06001441503","2020","96.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441521","Alameda County, CA - 06001441521","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441522","Alameda County, CA - 06001441522","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441523","Alameda County, CA - 06001441523","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441524","Alameda County, CA - 06001441524","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441525","Alameda County, CA - 06001441525","2020","58.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441601","Alameda County, CA - 06001441601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441602","Alameda County, CA - 06001441602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441701","Alameda County, CA - 06001441701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441702","Alameda County, CA - 06001441702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441800","Alameda County, CA - 06001441800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441921","Alameda County, CA - 06001441921","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441923","Alameda County, CA - 06001441923","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441924","Alameda County, CA - 06001441924","2020","91.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441926","Alameda County, CA - 06001441926","2020","85.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441927","Alameda County, CA - 06001441927","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441928","Alameda County, CA - 06001441928","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001441929","Alameda County, CA - 06001441929","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442000","Alameda County, CA - 06001442000","2020","59.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442100","Alameda County, CA - 06001442100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442200","Alameda County, CA - 06001442200","2020","95.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442301","Alameda County, CA - 06001442301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442302","Alameda County, CA - 06001442302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442400","Alameda County, CA - 06001442400","2020","92.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442501","Alameda County, CA - 06001442501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442502","Alameda County, CA - 06001442502","2020","97.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442601","Alameda County, CA - 06001442601","2020","51.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442602","Alameda County, CA - 06001442602","2020","96.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442700","Alameda County, CA - 06001442700","2020","89.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442800","Alameda County, CA - 06001442800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001442900","Alameda County, CA - 06001442900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443001","Alameda County, CA - 06001443001","2020","99.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443002","Alameda County, CA - 06001443002","2020","84.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443102","Alameda County, CA - 06001443102","2020","83.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443103","Alameda County, CA - 06001443103","2020","87.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443104","Alameda County, CA - 06001443104","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443105","Alameda County, CA - 06001443105","2020","98.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443200","Alameda County, CA - 06001443200","2020","84.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443301","Alameda County, CA - 06001443301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443321","Alameda County, CA - 06001443321","2020","93.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001443322","Alameda County, CA - 06001443322","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444100","Alameda County, CA - 06001444100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444200","Alameda County, CA - 06001444200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444301","Alameda County, CA - 06001444301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444303","Alameda County, CA - 06001444303","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444304","Alameda County, CA - 06001444304","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444400","Alameda County, CA - 06001444400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444500","Alameda County, CA - 06001444500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444601","Alameda County, CA - 06001444601","2020","88.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001444602","Alameda County, CA - 06001444602","2020","92.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450101","Alameda County, CA - 06001450101","2020","66.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450102","Alameda County, CA - 06001450102","2020","49.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450200","Alameda County, CA - 06001450200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450300","Alameda County, CA - 06001450300","2020","96.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450400","Alameda County, CA - 06001450400","2020","86.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450501","Alameda County, CA - 06001450501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450502","Alameda County, CA - 06001450502","2020","94.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450601","Alameda County, CA - 06001450601","2020","88.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450603","Alameda County, CA - 06001450603","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450604","Alameda County, CA - 06001450604","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450605","Alameda County, CA - 06001450605","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450606","Alameda County, CA - 06001450606","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450607","Alameda County, CA - 06001450607","2020","95.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450608","Alameda County, CA - 06001450608","2020","86.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450609","Alameda County, CA - 06001450609","2020","89.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450701","Alameda County, CA - 06001450701","2020","39.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450741","Alameda County, CA - 06001450741","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450742","Alameda County, CA - 06001450742","2020","72.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450743","Alameda County, CA - 06001450743","2020","79.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450744","Alameda County, CA - 06001450744","2020","96.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450745","Alameda County, CA - 06001450745","2020","95.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450746","Alameda County, CA - 06001450746","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450750","Alameda County, CA - 06001450750","2020","98.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450751","Alameda County, CA - 06001450751","2020","37.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001450752","Alameda County, CA - 06001450752","2020","24.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451102","Alameda County, CA - 06001451102","2020","68.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451103","Alameda County, CA - 06001451103","2020","40.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451104","Alameda County, CA - 06001451104","2020","18.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451201","Alameda County, CA - 06001451201","2020","97.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451202","Alameda County, CA - 06001451202","2020","17.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451300","Alameda County, CA - 06001451300","2020","67.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451401","Alameda County, CA - 06001451401","2020","97.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451403","Alameda County, CA - 06001451403","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451404","Alameda County, CA - 06001451404","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451501","Alameda County, CA - 06001451501","2020","98.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451503","Alameda County, CA - 06001451503","2020","98.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451504","Alameda County, CA - 06001451504","2020","69.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451505","Alameda County, CA - 06001451505","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451506","Alameda County, CA - 06001451506","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451601","Alameda County, CA - 06001451601","2020","91.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451602","Alameda County, CA - 06001451602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451701","Alameda County, CA - 06001451701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451703","Alameda County, CA - 06001451703","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001451704","Alameda County, CA - 06001451704","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001981900","Alameda County, CA - 06001981900","2020","84.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001982000","Alameda County, CA - 06001982000","2020","94.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001982100","Alameda County, CA - 06001982100","2020","91.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06001983200","Alameda County, CA - 06001983200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06003010000","Alpine County, CA - 06003010000","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06005000101","Amador County, CA - 06005000101","2020","44.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06005000102","Amador County, CA - 06005000102","2020","88.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06005000201","Amador County, CA - 06005000201","2020","35.0%","",,"Distance to Parks: 1/2 Mile"
